customer_id,date,month,month_num,day_of_week,quarter,age,gender,region,occupation,segment,product,channel,amount,balance,tenure_months,num_products,monthly_txn,credit_score,satisfaction,fees_paid,churned,is_fraud
CUST-01165,2024-07-16,July,7,Tuesday,Q3,35,Male,Enugu,Trader,SME,Mobile Loan,Agent Banking,987000,1213000,82,1,45,546,6.1,2500,Yes,No
CUST-01166,2024-12-01,December,12,Sunday,Q4,35,Male,Kano,Accountant,Corporate,Credit Card,Web Portal,9868000,42034000,53,5,38,668,6.1,14800,Yes,No
CUST-01167,2024-05-25,May,5,Saturday,Q2,29,Male,Ibadan,Farmer,Retail,Savings Account,Mobile App,9000,117000,63,2,32,735,6.6,0,No,No
CUST-01168,2024-02-11,February,2,Sunday,Q1,39,Male,Lagos,Student,Student,Insurance Plan,Branch,27000,183000,66,2,11,442,6.6,100,No,No
CUST-01169,2024-09-25,September,9,Wednesday,Q3,53,Female,Port Harcourt,Trader,SME,Mobile Loan,Mobile App,1232000,5686000,15,1,4,512,6.1,1200,No,No
CUST-01170,2024-09-27,September,9,Friday,Q3,39,Male,Kano,Teacher,Retail,Savings Account,USSD,131000,932000,84,4,2,752,6.4,300,No,No
CUST-01171,2024-05-14,May,5,Tuesday,Q2,26,Female,Port Harcourt,Student,Student,Fixed Deposit,Agent Banking,19000,259000,66,3,35,497,7.7,0,Yes,No
CUST-01172,2024-12-13,December,12,Friday,Q4,25,Female,Lagos,Doctor,Retail,Savings Account,USSD,58000,311000,114,1,25,667,6.7,100,No,No
CUST-01173,2024-05-24,May,5,Friday,Q2,18,Female,Port Harcourt,Farmer,Student,Credit Card,Web Portal,17000,37000,34,1,14,351,9.5,0,No,No
CUST-01174,2024-12-10,December,12,Tuesday,Q4,55,Male,Lagos,Entrepreneur,SME,Savings Account,Agent Banking,310000,4531000,73,2,28,539,7.3,800,No,No
CUST-01175,2024-10-24,October,10,Thursday,Q4,39,Male,Abuja,Farmer,Retail,Mobile Loan,Mobile App,118000,321000,7,1,14,750,9.8,100,Yes,No
CUST-01176,2024-10-13,October,10,Sunday,Q4,31,Female,Abuja,Civil Servant,Retail,Current Account,Mobile App,127000,590000,31,2,19,531,6.4,100,No,No
CUST-01177,2024-07-25,July,7,Thursday,Q3,36,Female,Lagos,Entrepreneur,SME,Current Account,Branch,1125000,9976000,15,3,23,423,5.4,3400,No,No
CUST-01178,2024-04-04,April,4,Thursday,Q2,54,Female,Kano,Engineer,Corporate,Savings Account,Mobile App,2966000,3602000,55,2,22,843,5.6,3000,No,No
CUST-01179,2024-08-07,August,8,Wednesday,Q3,42,Male,Kano,Engineer,Premium,Mobile Loan,Web Portal,753000,10858000,67,2,45,705,7.0,1100,Yes,No
CUST-01180,2024-11-03,November,11,Sunday,Q4,40,Female,Lagos,Civil Servant,Retail,Mobile Loan,Mobile App,66000,98000,58,3,10,471,6.1,100,No,No
CUST-01181,2024-03-13,March,3,Wednesday,Q1,45,Male,Kano,Civil Servant,Retail,Credit Card,Branch,83000,705000,44,1,8,543,6.9,200,No,No
CUST-01182,2024-03-13,March,3,Wednesday,Q1,40,Female,Port Harcourt,Doctor,Premium,Investment Fund,Web Portal,968000,7886000,63,3,44,679,3.8,1500,No,No
CUST-01183,2024-07-22,July,7,Monday,Q3,45,Female,Abuja,Doctor,Corporate,Mortgage,Web Portal,2546000,23432000,25,1,35,721,6.4,3800,No,No
CUST-01184,2024-02-18,February,2,Sunday,Q1,55,Female,Enugu,Trader,SME,Credit Card,Mobile App,562000,7776000,114,3,30,673,9.2,600,No,No
CUST-01185,2024-06-24,June,6,Monday,Q2,18,Male,Port Harcourt,Farmer,Student,Fixed Deposit,Web Portal,13000,113000,8,1,10,497,4.8,0,Yes,No
CUST-01186,2024-05-09,May,5,Thursday,Q2,42,Female,Lagos,Civil Servant,Retail,Mobile Loan,Branch,242000,853000,38,3,45,663,4.5,700,No,No
CUST-01187,2024-01-06,January,1,Saturday,Q1,30,Male,Enugu,Lawyer,Retail,Current Account,Web Portal,113000,375000,119,2,42,552,5.5,200,No,No
CUST-01188,2024-10-14,October,10,Monday,Q4,39,Female,Port Harcourt,Engineer,Premium,Savings Account,USSD,1853000,24385000,75,4,44,625,7.2,3700,No,No
CUST-01189,2024-01-30,January,1,Tuesday,Q1,18,Female,Ibadan,Teacher,Student,Mortgage,Agent Banking,17000,114000,26,3,16,471,9.0,0,No,No
CUST-01190,2024-02-08,February,2,Thursday,Q1,39,Female,Port Harcourt,Farmer,Retail,Savings Account,Web Portal,133000,1811000,60,4,31,599,7.7,200,Yes,No
CUST-01191,2024-02-10,February,2,Saturday,Q1,51,Male,Port Harcourt,Engineer,Premium,Mobile Loan,Branch,338000,3632000,110,1,19,798,5.9,1000,Yes,No
CUST-01192,2024-08-20,August,8,Tuesday,Q3,18,Female,Enugu,Farmer,Student,Investment Fund,Mobile App,9000,25000,109,2,24,493,5.6,0,No,No
CUST-01193,2024-06-12,June,6,Wednesday,Q2,24,Male,Enugu,Farmer,Student,Current Account,Mobile App,14000,167000,22,2,16,435,6.1,0,No,No
CUST-01194,2024-06-03,June,6,Monday,Q2,22,Male,Enugu,Accountant,Student,Current Account,Web Portal,17000,159000,43,1,3,434,7.2,0,No,No
CUST-01195,2024-02-01,February,2,Thursday,Q1,38,Male,Ibadan,Doctor,Corporate,Investment Fund,Branch,22568000,125902000,75,4,30,847,10.0,67700,No,No
CUST-01196,2024-04-04,April,4,Thursday,Q2,43,Male,Kano,Student,Student,Mobile Loan,Mobile App,14000,106000,119,4,23,319,6.5,0,Yes,No
CUST-01197,2024-03-09,March,3,Saturday,Q1,18,Female,Enugu,Entrepreneur,Student,Savings Account,USSD,7000,36000,36,3,10,335,6.6,0,No,No
CUST-01198,2024-07-20,July,7,Saturday,Q3,49,Female,Enugu,Doctor,Premium,Current Account,Web Portal,772000,1326000,73,2,22,701,5.1,1200,No,No
CUST-01199,2024-02-04,February,2,Sunday,Q1,52,Male,Enugu,Entrepreneur,SME,Savings Account,Branch,68000,139000,37,3,44,653,6.7,200,No,No
CUST-01200,2024-07-20,July,7,Saturday,Q3,29,Male,Lagos,Accountant,Retail,Savings Account,USSD,161000,1593000,29,2,35,485,8.6,300,No,No
CUST-01201,2024-11-23,November,11,Saturday,Q4,43,Female,Abuja,Student,Student,Insurance Plan,Mobile App,47000,86000,24,4,23,586,8.5,0,No,No
CUST-01202,2024-07-27,July,7,Saturday,Q3,47,Female,Abuja,Farmer,Retail,Mortgage,Mobile App,81000,221000,9,4,3,466,7.4,100,No,No
CUST-01203,2024-07-30,July,7,Tuesday,Q3,41,Female,Lagos,Trader,SME,Savings Account,USSD,60000,364000,64,2,7,769,8.1,100,Yes,No
CUST-01204,2024-07-15,July,7,Monday,Q3,49,Male,Port Harcourt,Doctor,Premium,Mortgage,Branch,1705000,21442000,106,1,3,623,8.2,5100,No,No
CUST-01205,2024-07-09,July,7,Tuesday,Q3,25,Male,Abuja,Accountant,Retail,Savings Account,Mobile App,49000,396000,112,1,26,784,8.0,0,Yes,No
CUST-01206,2024-09-11,September,9,Wednesday,Q3,29,Male,Ibadan,Engineer,Retail,Savings Account,Mobile App,60000,437000,94,3,27,653,9.1,100,No,No
CUST-01207,2024-08-21,August,8,Wednesday,Q3,39,Male,Ibadan,Lawyer,Premium,Savings Account,Web Portal,25075000,20799000,44,2,37,798,6.3,37600,No,No
CUST-01208,2024-11-05,November,11,Tuesday,Q4,43,Male,Kano,Accountant,Corporate,Fixed Deposit,Web Portal,2553000,13823000,69,1,2,626,8.3,3800,No,No
CUST-01209,2024-11-03,November,11,Sunday,Q4,18,Male,Port Harcourt,Student,Student,Insurance Plan,Mobile App,35000,339000,51,4,19,436,6.8,0,No,No
CUST-01210,2024-07-31,July,7,Wednesday,Q3,31,Female,Kano,Entrepreneur,SME,Investment Fund,Web Portal,441000,4490000,86,2,33,494,3.2,700,No,No
CUST-01211,2024-06-30,June,6,Sunday,Q2,28,Female,Enugu,Accountant,Retail,Savings Account,Branch,150000,170000,12,4,5,571,7.0,400,No,No
CUST-01212,2024-11-01,November,11,Friday,Q4,45,Male,Enugu,Accountant,Corporate,Mobile Loan,Agent Banking,2377000,8915000,100,2,29,748,8.9,5900,No,No
CUST-01213,2024-12-09,December,12,Monday,Q4,55,Male,Enugu,Entrepreneur,SME,Current Account,Mobile App,108000,990000,85,1,31,696,9.7,100,Yes,No
CUST-01214,2024-09-14,September,9,Saturday,Q3,29,Male,Ibadan,Lawyer,Retail,Investment Fund,Mobile App,64000,496000,65,5,45,521,5.7,100,No,No
CUST-01215,2024-01-01,January,1,Monday,Q1,48,Female,Lagos,Lawyer,Premium,Fixed Deposit,Mobile App,1548000,3275000,118,5,37,527,9.2,1500,No,No
CUST-01216,2024-06-23,June,6,Sunday,Q2,52,Female,Port Harcourt,Farmer,Retail,Mobile Loan,Mobile App,251000,2781000,28,1,14,663,7.9,300,No,No
CUST-01217,2024-09-06,September,9,Friday,Q3,56,Male,Kano,Student,Student,Fixed Deposit,Mobile App,7000,66000,91,1,11,499,7.6,0,Yes,No
CUST-01218,2024-07-29,July,7,Monday,Q3,48,Male,Port Harcourt,Doctor,Corporate,Credit Card,Web Portal,13145000,48194000,7,1,13,774,5.7,19700,Yes,No
CUST-01219,2024-01-25,January,1,Thursday,Q1,55,Female,Ibadan,Farmer,Retail,Fixed Deposit,Mobile App,205000,2913000,54,5,24,745,7.4,200,Yes,No
CUST-01220,2024-11-04,November,11,Monday,Q4,36,Female,Enugu,Lawyer,Corporate,Mobile Loan,USSD,14866000,105551000,83,1,29,773,6.2,29700,Yes,Yes
CUST-01221,2024-05-12,May,5,Sunday,Q2,36,Female,Abuja,Entrepreneur,SME,Credit Card,Branch,81000,573000,102,3,3,505,6.9,200,Yes,No
CUST-01222,2024-04-18,April,4,Thursday,Q2,45,Female,Abuja,Civil Servant,Retail,Mortgage,Agent Banking,418000,2305000,69,4,19,757,5.3,1000,No,No
CUST-01223,2024-10-29,October,10,Tuesday,Q4,18,Male,Kano,Accountant,Student,Insurance Plan,USSD,12000,28000,47,1,19,542,6.6,0,No,No
CUST-01224,2024-04-24,April,4,Wednesday,Q2,36,Male,Ibadan,Lawyer,Premium,Insurance Plan,Web Portal,5658000,28904000,63,3,6,637,8.0,8500,No,Yes
CUST-01225,2024-06-01,June,6,Saturday,Q2,44,Male,Kano,Accountant,Corporate,Insurance Plan,Mobile App,3545000,47314000,38,1,36,726,6.1,3500,No,No
CUST-01226,2024-01-08,January,1,Monday,Q1,20,Male,Abuja,Doctor,Student,Mortgage,Mobile App,7000,55000,3,4,32,579,6.8,0,No,No
CUST-01227,2024-05-23,May,5,Thursday,Q2,33,Female,Enugu,Farmer,Retail,Insurance Plan,USSD,49000,716000,33,1,31,689,7.3,100,No,No
CUST-01228,2024-01-30,January,1,Tuesday,Q1,36,Male,Abuja,Teacher,Retail,Insurance Plan,USSD,193000,2568000,113,1,5,451,8.0,400,No,No
CUST-01229,2024-12-13,December,12,Friday,Q4,41,Female,Enugu,Trader,SME,Insurance Plan,Branch,319000,4668000,63,4,2,454,6.8,1000,Yes,No
CUST-01230,2024-06-08,June,6,Saturday,Q2,28,Male,Enugu,Teacher,Retail,Savings Account,Mobile App,186000,422000,26,1,2,577,5.4,200,No,No
CUST-01231,2024-05-23,May,5,Thursday,Q2,32,Female,Ibadan,Teacher,Retail,Mortgage,USSD,42000,153000,85,1,12,712,5.6,100,No,No
CUST-01232,2024-02-26,February,2,Monday,Q1,36,Male,Ibadan,Civil Servant,Retail,Mobile Loan,Mobile App,45000,526000,19,2,11,548,4.7,0,No,No
CUST-01233,2024-12-02,December,12,Monday,Q4,33,Male,Lagos,Civil Servant,Retail,Credit Card,Branch,368000,2268000,109,2,5,547,6.5,1100,Yes,No
CUST-01234,2024-08-20,August,8,Tuesday,Q3,39,Male,Enugu,Trader,SME,Fixed Deposit,Branch,583000,4836000,86,3,4,449,8.0,1700,No,No
CUST-01235,2024-12-27,December,12,Friday,Q4,36,Female,Ibadan,Engineer,Premium,Credit Card,Web Portal,710000,2385000,43,4,38,491,8.6,1100,No,No
CUST-01236,2024-05-17,May,5,Friday,Q2,37,Male,Port Harcourt,Doctor,Premium,Mobile Loan,Mobile App,1886000,12431000,41,2,23,629,4.7,1900,No,No
CUST-01237,2024-11-05,November,11,Tuesday,Q4,30,Female,Ibadan,Teacher,Retail,Mortgage,Web Portal,47000,386000,119,3,20,639,5.6,100,No,No
CUST-01238,2024-07-10,July,7,Wednesday,Q3,28,Male,Port Harcourt,Student,Student,Current Account,Mobile App,11000,16000,111,1,36,487,6.4,0,No,No
CUST-01239,2024-01-29,January,1,Monday,Q1,43,Female,Ibadan,Trader,SME,Mortgage,Mobile App,156000,345000,22,2,42,765,10.0,200,No,No
CUST-01240,2024-06-28,June,6,Friday,Q2,35,Female,Port Harcourt,Doctor,Premium,Fixed Deposit,Agent Banking,177000,1767000,57,2,36,438,7.6,400,No,No
CUST-01241,2024-02-03,February,2,Saturday,Q1,47,Female,Abuja,Accountant,Premium,Credit Card,Agent Banking,962000,1612000,48,2,26,611,8.6,2400,No,No
CUST-01242,2024-03-27,March,3,Wednesday,Q1,54,Female,Enugu,Accountant,Corporate,Insurance Plan,Web Portal,7161000,70718000,71,2,19,817,10.0,10700,No,No
CUST-01243,2024-11-14,November,11,Thursday,Q4,27,Male,Enugu,Doctor,Retail,Savings Account,Web Portal,129000,864000,82,2,11,732,4.3,200,No,No
CUST-01244,2024-11-10,November,11,Sunday,Q4,57,Male,Ibadan,Doctor,Corporate,Fixed Deposit,Mobile App,515000,2579000,9,1,9,713,6.6,500,No,No
CUST-01245,2024-12-24,December,12,Tuesday,Q4,29,Female,Port Harcourt,Entrepreneur,SME,Fixed Deposit,USSD,855000,9106000,94,5,36,599,6.1,1700,No,No
CUST-01246,2024-12-23,December,12,Monday,Q4,52,Male,Abuja,Student,Student,Investment Fund,Branch,9000,69000,77,1,38,341,7.2,0,No,No
CUST-01247,2024-04-24,April,4,Wednesday,Q2,50,Female,Abuja,Civil Servant,Retail,Mortgage,Web Portal,40000,228000,32,3,16,483,6.4,100,Yes,No
CUST-01248,2024-06-09,June,6,Sunday,Q2,33,Male,Kano,Lawyer,Corporate,Investment Fund,Mobile App,3209000,4452000,23,2,26,735,3.5,3200,No,No
CUST-01249,2024-11-02,November,11,Saturday,Q4,38,Female,Abuja,Student,Student,Mobile Loan,Branch,33000,147000,65,3,34,400,8.9,100,No,No
CUST-01250,2024-11-28,November,11,Thursday,Q4,43,Male,Lagos,Doctor,Corporate,Current Account,Agent Banking,48419000,426982000,60,3,34,687,6.0,121000,No,No
CUST-01251,2024-03-24,March,3,Sunday,Q1,29,Female,Port Harcourt,Lawyer,Retail,Credit Card,Mobile App,397000,2417000,36,1,1,700,8.2,400,No,No
CUST-01252,2024-01-03,January,1,Wednesday,Q1,18,Male,Lagos,Doctor,Student,Current Account,USSD,5000,32000,99,1,1,457,9.0,0,No,No
CUST-01253,2024-09-12,September,9,Thursday,Q3,30,Male,Port Harcourt,Trader,SME,Mobile Loan,Branch,1042000,6029000,39,4,12,458,7.9,3100,No,No
CUST-01254,2024-08-15,August,8,Thursday,Q3,41,Female,Ibadan,Trader,SME,Mortgage,Branch,373000,3454000,30,2,32,521,6.0,1100,No,No
CUST-01255,2024-02-24,February,2,Saturday,Q1,41,Female,Ibadan,Trader,SME,Current Account,Mobile App,336000,4625000,10,1,33,558,7.0,300,Yes,No
CUST-01256,2024-02-14,February,2,Wednesday,Q1,34,Male,Port Harcourt,Civil Servant,Retail,Fixed Deposit,Mobile App,44000,605000,7,1,34,508,6.0,0,Yes,No
CUST-01257,2024-10-02,October,10,Wednesday,Q4,38,Female,Port Harcourt,Trader,SME,Mortgage,Branch,247000,805000,73,1,16,699,7.6,700,No,No
CUST-01258,2024-01-11,January,1,Thursday,Q1,39,Female,Enugu,Trader,SME,Credit Card,Branch,622000,6200000,6,1,12,601,7.6,1900,Yes,No
CUST-01259,2024-06-08,June,6,Saturday,Q2,45,Female,Port Harcourt,Engineer,Corporate,Mobile Loan,USSD,3975000,48040000,115,3,12,752,8.3,8000,No,No
CUST-01260,2024-02-26,February,2,Monday,Q1,31,Female,Enugu,Trader,SME,Insurance Plan,Web Portal,203000,675000,59,3,40,466,7.1,300,No,No
CUST-01261,2024-12-13,December,12,Friday,Q4,29,Female,Ibadan,Lawyer,Retail,Credit Card,USSD,71000,447000,61,4,9,729,5.3,100,No,No
CUST-01262,2024-04-20,April,4,Saturday,Q2,31,Male,Lagos,Engineer,Premium,Mortgage,Web Portal,1888000,21581000,18,1,5,490,8.5,2800,No,No
CUST-01263,2024-03-14,March,3,Thursday,Q1,32,Female,Lagos,Civil Servant,Retail,Fixed Deposit,Mobile App,399000,5181000,111,4,40,456,5.7,400,No,No
CUST-01264,2024-02-29,February,2,Thursday,Q1,69,Female,Abuja,Student,Student,Current Account,Web Portal,20000,137000,59,2,42,442,8.9,0,No,No
CUST-01265,2024-10-18,October,10,Friday,Q4,29,Male,Kano,Doctor,Retail,Mortgage,USSD,42000,428000,21,2,10,576,8.4,100,No,No
CUST-01266,2024-12-04,December,12,Wednesday,Q4,18,Female,Port Harcourt,Farmer,Student,Credit Card,Mobile App,14000,95000,18,1,27,352,7.9,0,Yes,No
CUST-01267,2024-12-11,December,12,Wednesday,Q4,36,Male,Lagos,Civil Servant,Retail,Mortgage,Agent Banking,533000,5005000,48,2,43,461,5.7,1300,No,No
CUST-01268,2024-05-28,May,5,Tuesday,Q2,38,Female,Port Harcourt,Entrepreneur,SME,Mobile Loan,Agent Banking,281000,2967000,101,1,8,645,5.8,700,No,No
CUST-01269,2024-09-08,September,9,Sunday,Q3,22,Female,Ibadan,Trader,Student,Insurance Plan,Web Portal,16000,84000,2,1,30,381,3.9,0,No,No
CUST-01270,2024-10-19,October,10,Saturday,Q4,37,Female,Abuja,Trader,SME,Fixed Deposit,Branch,435000,6340000,50,4,32,656,7.9,1300,No,No
CUST-01271,2024-01-18,January,1,Thursday,Q1,41,Male,Abuja,Farmer,Retail,Mortgage,Agent Banking,110000,563000,67,1,5,516,3.0,300,No,No
CUST-01272,2024-01-15,January,1,Monday,Q1,49,Female,Port Harcourt,Trader,SME,Mobile Loan,Branch,701000,5212000,109,3,4,719,5.0,2100,Yes,No
CUST-01273,2024-08-02,August,8,Friday,Q3,36,Male,Ibadan,Accountant,Premium,Insurance Plan,Branch,5924000,58297000,82,1,10,677,7.3,17800,No,No
CUST-01274,2024-10-17,October,10,Thursday,Q4,37,Female,Ibadan,Lawyer,Corporate,Investment Fund,Mobile App,6972000,67860000,51,3,31,841,5.0,7000,No,No
CUST-01275,2024-12-13,December,12,Friday,Q4,37,Female,Abuja,Civil Servant,Retail,Investment Fund,Web Portal,507000,6099000,83,2,18,727,9.6,800,Yes,No
CUST-01276,2024-03-24,March,3,Sunday,Q1,26,Female,Enugu,Doctor,Retail,Insurance Plan,USSD,250000,3019000,97,4,27,450,6.9,500,No,No
CUST-01277,2024-01-03,January,1,Wednesday,Q1,46,Female,Ibadan,Trader,SME,Credit Card,Branch,465000,4754000,108,5,17,541,5.0,1400,No,No
CUST-01278,2024-05-05,May,5,Sunday,Q2,31,Male,Enugu,Farmer,Retail,Fixed Deposit,Branch,74000,239000,13,4,19,478,9.3,200,No,No
CUST-01279,2024-01-03,January,1,Wednesday,Q1,23,Male,Abuja,Civil Servant,Student,Insurance Plan,USSD,10000,103000,32,4,12,337,6.2,0,No,No
CUST-01280,2024-07-25,July,7,Thursday,Q3,39,Male,Kano,Civil Servant,Retail,Savings Account,Mobile App,83000,731000,61,5,10,604,4.7,100,No,No
CUST-01281,2024-08-06,August,8,Tuesday,Q3,48,Male,Lagos,Farmer,Retail,Mobile Loan,USSD,98000,1190000,1,4,11,559,9.7,200,No,No
CUST-01282,2024-08-07,August,8,Wednesday,Q3,33,Female,Lagos,Farmer,Retail,Current Account,Mobile App,135000,679000,20,4,18,748,5.8,100,No,No
CUST-01283,2024-06-06,June,6,Thursday,Q2,53,Female,Abuja,Farmer,Retail,Credit Card,Branch,57000,614000,67,1,29,497,6.0,200,No,No
CUST-01284,2024-03-23,March,3,Saturday,Q1,57,Female,Port Harcourt,Trader,SME,Savings Account,Agent Banking,73000,371000,34,5,16,557,7.8,200,No,No
CUST-01285,2024-09-08,September,9,Sunday,Q3,46,Male,Ibadan,Student,Student,Savings Account,Mobile App,21000,80000,35,5,7,343,6.6,0,No,No
CUST-01286,2024-08-23,August,8,Friday,Q3,36,Male,Abuja,Accountant,Corporate,Insurance Plan,Web Portal,1312000,6851000,113,3,15,672,7.4,2000,No,No
CUST-01287,2024-11-03,November,11,Sunday,Q4,43,Female,Kano,Accountant,Premium,Credit Card,USSD,157000,1587000,87,2,6,490,6.5,300,No,No
CUST-01288,2024-05-09,May,5,Thursday,Q2,47,Female,Abuja,Civil Servant,Retail,Mortgage,Agent Banking,24000,132000,37,4,29,782,7.0,100,No,No
CUST-01289,2024-06-10,June,6,Monday,Q2,46,Female,Lagos,Lawyer,Premium,Current Account,Web Portal,782000,11683000,82,1,37,697,5.8,1200,No,No
CUST-01290,2024-08-25,August,8,Sunday,Q3,20,Female,Kano,Teacher,Student,Credit Card,USSD,7000,66000,51,2,22,360,5.2,0,Yes,No
CUST-01291,2024-05-29,May,5,Wednesday,Q2,55,Female,Enugu,Engineer,Premium,Current Account,Web Portal,1710000,20874000,17,2,31,620,2.8,2600,No,No
CUST-01292,2024-05-26,May,5,Sunday,Q2,31,Male,Kano,Farmer,Retail,Current Account,Agent Banking,66000,721000,29,4,5,668,7.5,200,Yes,No
CUST-01293,2024-07-14,July,7,Sunday,Q3,40,Female,Kano,Teacher,Retail,Investment Fund,Mobile App,84000,531000,80,3,45,784,7.8,100,No,No
CUST-01294,2024-07-07,July,7,Sunday,Q3,30,Female,Port Harcourt,Teacher,Retail,Savings Account,Mobile App,30000,80000,14,3,42,613,6.2,0,No,No
CUST-01295,2024-02-18,February,2,Sunday,Q1,27,Male,Kano,Civil Servant,Retail,Mobile Loan,Web Portal,165000,1369000,104,4,15,716,8.8,200,No,No
CUST-01296,2024-05-10,May,5,Friday,Q2,39,Male,Ibadan,Farmer,Retail,Savings Account,Mobile App,276000,1091000,69,2,3,708,9.2,300,Yes,No
CUST-01297,2024-06-13,June,6,Thursday,Q2,31,Female,Port Harcourt,Entrepreneur,SME,Credit Card,Web Portal,383000,1378000,76,3,9,645,3.7,600,No,No
CUST-01298,2024-07-16,July,7,Tuesday,Q3,24,Male,Ibadan,Lawyer,Student,Fixed Deposit,Web Portal,10000,125000,79,3,33,325,6.5,0,No,No
CUST-01299,2024-01-07,January,1,Sunday,Q1,36,Male,Enugu,Doctor,Premium,Insurance Plan,Mobile App,818000,10712000,85,1,11,749,8.6,800,No,No
CUST-01300,2024-12-28,December,12,Saturday,Q4,54,Male,Port Harcourt,Engineer,Premium,Credit Card,Mobile App,550000,2473000,1,1,1,682,5.0,600,No,No
CUST-01301,2024-07-24,July,7,Wednesday,Q3,52,Male,Ibadan,Student,Student,Savings Account,Branch,20000,164000,118,1,22,477,8.1,100,No,No
CUST-01302,2024-08-06,August,8,Tuesday,Q3,36,Male,Abuja,Civil Servant,Retail,Mortgage,Web Portal,96000,980000,99,2,32,569,8.7,100,No,No
CUST-01303,2024-01-10,January,1,Wednesday,Q1,19,Male,Abuja,Engineer,Student,Credit Card,Web Portal,15000,46000,13,2,38,535,7.6,0,No,No
CUST-01304,2024-07-15,July,7,Monday,Q3,30,Female,Kano,Trader,SME,Fixed Deposit,Web Portal,557000,4647000,106,2,45,578,8.3,800,Yes,No
CUST-01305,2024-07-18,July,7,Thursday,Q3,31,Male,Kano,Doctor,Premium,Fixed Deposit,Branch,1446000,15196000,97,4,16,597,8.7,4300,Yes,No
CUST-01306,2024-02-18,February,2,Sunday,Q1,40,Male,Kano,Trader,SME,Fixed Deposit,Branch,490000,3656000,26,1,24,548,5.4,1500,Yes,No
CUST-01307,2024-10-17,October,10,Thursday,Q4,59,Male,Abuja,Accountant,Corporate,Mortgage,Agent Banking,1903000,24259000,83,1,40,808,4.1,4800,No,No
CUST-01308,2024-06-18,June,6,Tuesday,Q2,47,Male,Port Harcourt,Civil Servant,Retail,Insurance Plan,Branch,72000,415000,110,1,14,584,4.1,200,Yes,No
CUST-01309,2024-11-21,November,11,Thursday,Q4,42,Male,Kano,Teacher,Retail,Insurance Plan,Branch,64000,331000,14,4,38,563,8.5,200,No,No
CUST-01310,2024-04-17,April,4,Wednesday,Q2,18,Female,Ibadan,Entrepreneur,Student,Savings Account,Mobile App,98000,1412000,113,5,6,363,7.6,100,No,No
CUST-01311,2024-05-17,May,5,Friday,Q2,18,Female,Kano,Accountant,Student,Fixed Deposit,Mobile App,5000,43000,40,1,44,593,6.5,0,No,No
CUST-01312,2024-07-03,July,7,Wednesday,Q3,38,Female,Lagos,Civil Servant,Retail,Mortgage,USSD,10000,96000,81,3,19,596,6.8,0,No,No
CUST-01313,2024-09-05,September,9,Thursday,Q3,42,Female,Abuja,Trader,SME,Savings Account,Mobile App,314000,4356000,13,2,1,704,7.5,300,No,No
CUST-01314,2024-02-18,February,2,Sunday,Q1,39,Male,Lagos,Trader,SME,Insurance Plan,Web Portal,845000,11059000,84,4,5,537,10.0,1300,No,No
CUST-01315,2024-09-19,September,9,Thursday,Q3,31,Female,Enugu,Teacher,Retail,Fixed Deposit,Web Portal,122000,993000,8,1,15,759,6.8,200,Yes,No
CUST-01316,2024-01-24,January,1,Wednesday,Q1,21,Male,Abuja,Civil Servant,Student,Mortgage,Mobile App,24000,70000,91,3,15,342,7.5,0,No,No
CUST-01317,2024-07-03,July,7,Wednesday,Q3,18,Female,Enugu,Doctor,Student,Mortgage,USSD,18000,71000,105,5,10,577,8.5,0,No,No
CUST-01318,2024-01-30,January,1,Tuesday,Q1,18,Female,Lagos,Lawyer,Student,Current Account,Mobile App,43000,201000,36,1,35,476,5.7,0,Yes,No
CUST-01319,2024-01-17,January,1,Wednesday,Q1,45,Male,Kano,Entrepreneur,SME,Fixed Deposit,Mobile App,1002000,11279000,35,3,34,747,6.5,1000,No,No
CUST-01320,2024-01-19,January,1,Friday,Q1,36,Female,Lagos,Doctor,Premium,Mobile Loan,USSD,4831000,7769000,70,5,23,430,7.5,9700,No,No
CUST-01321,2024-02-28,February,2,Wednesday,Q1,18,Male,Abuja,Teacher,Student,Current Account,Mobile App,9000,119000,23,3,26,516,7.1,0,No,No
CUST-01322,2024-06-21,June,6,Friday,Q2,37,Female,Enugu,Lawyer,Corporate,Mobile Loan,Mobile App,1452000,12200000,22,1,35,655,7.9,1500,No,No
CUST-01323,2024-03-08,March,3,Friday,Q1,45,Female,Lagos,Teacher,Retail,Current Account,Agent Banking,95000,903000,91,3,26,599,7.0,200,Yes,No
CUST-01324,2024-11-30,November,11,Saturday,Q4,42,Male,Lagos,Doctor,Premium,Insurance Plan,Mobile App,849000,2185000,55,1,23,737,4.9,800,No,No
